-BEGIN HEADER-
Dataset: NASA_Sukabumi_Hourly.csv
Stacking Metrics: MAE=0.153 RMSE=0.201 MAPE=6.26% R2=0.983
Forecast Summary:
Prediksi kecepatan angin untuk periode 01-01-2023 hingga 08-01-2023 menunjukkan rata-rata 3.97 m/s, termasuk kategori angin sedang. Kecepatan tertinggi mencapai 6.46 m/s dan terendah 2.12 m/s, dengan standar deviasi 1.07 m/s. Angin cenderung paling kuat sekitar pukul 08:00 dan paling lemah sekitar pukul 16:00. Secara umum tren angin relatif stabil sepanjang periode. 

Model terbaik adalah XGB-LSTM Stacking dengan MAPE 6.26% dan RMSE 0.201. Tingkat akurasi model tergolong tinggi.

-END HEADER-

YEAR;MO;DY;HR;WS10M;XGB_Base;XGB_LSTM_Stacked
2015;7;13;13;3,03;3,069;3,204
2015;7;13;14;2,98;2,959;2,924
2015;7;13;15;3,4;3,266;3,057
2015;7;13;16;3,97;3,839;3,742
2015;7;13;17;4,27;4,257;4,336
2015;7;13;18;4,46;4,491;4,44
2015;7;13;19;4,62;4,612;4,507
2015;7;13;20;4,7;4,684;4,558
2015;7;13;21;4,72;4,714;4,651
2015;7;13;22;4,71;4,718;4,615
2015;7;13;23;4,78;4,718;4,666
2015;7;14;0;4,77;4,782;4,754
2015;7;14;1;4,8;4,776;4,849
2015;7;14;2;4,97;4,919;4,701
2015;7;14;3;5,08;5,079;5,023
2015;7;14;4;4,96;5,001;5,123
2015;7;14;5;4,69;4,759;4,748
2015;7;14;6;4,65;4,714;4,49
2015;7;14;7;4,98;4,987;4,555
2015;7;14;8;4,95;4,97;5,114
2015;7;14;9;4,44;4,518;4,669
2015;7;14;10;3,56;3,618;3,887
2015;7;14;11;2,69;2,768;2,827
2015;7;14;12;2,25;2,167;2,252
2015;7;14;13;2,05;1,995;2,135
2015;7;14;14;2,01;2,021;2,192
2015;7;14;15;2,18;2,175;2,294
2015;7;14;16;2,78;2,705;2,475
2015;7;14;17;3,07;3,102;3,298
2015;7;14;18;3,28;3,329;3,477
2015;7;14;19;3,42;3,443;3,422
2015;7;14;20;3,41;3,438;3,484
2015;7;14;21;3,35;3,38;3,376
2015;7;14;22;3,22;3,262;3,299
2015;7;14;23;3,05;3,094;3,167
2015;7;15;0;3,04;3,024;2,999
2015;7;15;1;3,14;3,102;3,112
2015;7;15;2;3,21;3,238;3,297
2015;7;15;3;3,23;3,225;3,287
2015;7;15;4;3,31;3,279;3,297
2015;7;15;5;3,43;3,402;3,348
2015;7;15;6;3,58;3,534;3,591
2015;7;15;7;4,09;4,014;3,761
2015;7;15;8;4,25;4,236;4,298
2015;7;15;9;4,18;4,174;4,159
2015;7;15;10;3,8;3,836;3,85
2015;7;15;11;3,33;3,321;3,467
2015;7;15;12;3,03;2,959;3,079
2015;7;15;13;2,83;2,826;2,978
2015;7;15;14;3,0;2,954;2,87
2015;7;15;15;3,42;3,313;3,237
2015;7;15;16;3,56;3,592;3,817
2015;7;15;17;3,52;3,547;3,828
2015;7;15;18;3,46;3,505;3,382
2015;7;15;19;3,33;3,356;3,553
2015;7;15;20;3,08;3,137;3,147
2015;7;15;21;2,74;2,8;2,924
2015;7;15;22;2,28;2,359;2,572
2015;7;15;23;1,87;1,907;2,049
2015;7;16;0;1,71;1,667;1,744
2015;7;16;1;1,78;1,708;1,741
2015;7;16;2;2,03;1,966;1,95
2015;7;16;3;2,32;2,276;2,313
2015;7;16;4;2,62;2,624;2,638
2015;7;16;5;2,86;2,838;2,975
2015;7;16;6;3,0;3,021;3,151
2015;7;16;7;3,59;3,486;3,237
2015;7;16;8;3,89;3,831;3,83
2015;7;16;9;3,78;3,803;3,942
2015;7;16;10;3,27;3,314;3,591
2015;7;16;11;2,68;2,712;2,835
2015;7;16;12;2,22;2,193;2,469
2015;7;16;13;1,96;1,898;2,065
2015;7;16;14;2,0;1,905;2,064
2015;7;16;15;2,3;2,196;2,264
2015;7;16;16;2,83;2,737;2,662
2015;7;16;17;3,05;3,104;3,205
2015;7;16;18;3,09;3,178;3,363
2015;7;16;19;3,07;3,11;3,069
2015;7;16;20;2,98;3,013;2,974
2015;7;16;21;2,84;2,862;2,946
2015;7;16;22;2,55;2,588;2,757
2015;7;16;23;2,32;2,326;2,493
2015;7;17;0;2,34;2,309;2,256
2015;7;17;1;2,61;2,511;2,541
2015;7;17;2;2,97;2,918;2,938
2015;7;17;3;3,27;3,247;3,394
2015;7;17;4;3,56;3,507;3,587
2015;7;17;5;3,8;3,78;3,809
2015;7;17;6;4,07;4,02;4,018
2015;7;17;7;4,58;4,505;4,224
2015;7;17;8;4,62;4,641;4,767
2015;7;17;9;4,35;4,334;4,313
2015;7;17;10;3,96;3,938;3,845
2015;7;17;11;3,57;3,544;3,537
2015;7;17;12;3,2;3,174;3,304
2015;7;17;13;2,92;2,912;3,053
2015;7;17;14;2,77;2,742;2,887
2015;7;17;15;2,8;2,743;2,832
2015;7;17;16;3,04;2,986;2,916
2015;7;17;17;3,07;3,088;3,341
2015;7;17;18;3,17;3,141;3,248
2015;7;17;19;3,19;3,215;3,3
2015;7;17;20;3,15;3,169;3,185
2015;7;17;21;2,98;3,022;3,19
2015;7;17;22;2,69;2,761;2,884
2015;7;17;23;2,45;2,448;2,609
2015;7;18;0;2,36;2,334;2,418
2015;7;18;1;2,52;2,456;2,523
2015;7;18;2;2,85;2,764;2,8
2015;7;18;3;3,2;3,142;3,251
2015;7;18;4;3,48;3,461;3,577
2015;7;18;5;3,6;3,659;3,75
2015;7;18;6;3,53;3,613;3,743
2015;7;18;7;3,82;3,775;3,536
2015;7;18;8;3,6;3,659;3,775
2015;7;18;9;3,3;3,286;3,296
2015;7;18;10;2,93;2,902;2,863
2015;7;18;11;2,73;2,668;2,623
2015;7;18;12;2,87;2,762;2,705
2015;7;18;13;3,14;3,065;3,094
2015;7;18;14;3,38;3,409;3,528
2015;7;18;15;3,69;3,682;3,632
2015;7;18;16;4,18;4,106;3,946
2015;7;18;17;4,4;4,373;4,57
2015;7;18;18;4,48;4,488;4,558
2015;7;18;19;4,35;4,402;4,56
2015;7;18;20;4,04;4,107;4,072
2015;7;18;21;3,69;3,678;3,84
2015;7;18;22;3,4;3,37;3,367
2015;7;18;23;3,19;3,16;3,26
2015;7;19;0;2,99;3,005;3,156
2015;7;19;1;2,84;2,857;3,022
2015;7;19;2;2,8;2,782;2,837
2015;7;19;3;2,83;2,793;2,865
2015;7;19;4;2,96;2,914;2,935
2015;7;19;5;3,16;3,098;3,13
2015;7;19;6;3,3;3,306;3,378
2015;7;19;7;3,7;3,644;3,468
2015;7;19;8;3,77;3,71;3,853
2015;7;19;9;3,54;3,57;3,573
2015;7;19;10;2,86;2,96;3,378
2015;7;19;11;2,01;2,085;2,385
2015;7;19;12;1,27;1,39;1,742
2015;7;19;13;0,88;0,887;1,201
2015;7;19;14;1,29;1,168;1,072
2015;7;19;15;1,9;1,848;1,691
2015;7;19;16;2,19;2,26;2,55
2015;7;19;17;2,02;2,225;2,627
2015;7;19;18;1,9;1,993;2,001
2015;7;19;19;1,76;1,784;1,894
2015;7;19;20;1,58;1,616;1,737
2015;7;19;21;1,37;1,397;1,489
2015;7;19;22;1,21;1,196;1,295
2015;7;19;23;1,16;1,135;1,162
2015;7;20;0;1,06;1,098;1,212
2015;7;20;1;0,86;0,939;1,138
2015;7;20;2;0,63;0,706;0,896
2015;7;20;3;0,59;0,594;0,712
2015;7;20;4;0,65;0,642;0,779
2015;7;20;5;0,84;0,886;0,909
2015;7;20;6;1,21;1,217;1,06
2015;7;20;7;1,63;1,695;1,521
2015;7;20;8;1,65;1,712;1,963
2015;7;20;9;1,51;1,52;1,541
2015;7;20;10;1,22;1,239;1,319
2015;7;20;11;0,87;0,914;1,074
2015;7;20;12;0,72;0,704;0,883
2015;7;20;13;0,86;0,773;0,912
2015;7;20;14;1,1;1,176;1,181
2015;7;20;15;1,48;1,442;1,491
2015;7;20;16;2,04;1,96;1,694
2015;7;20;17;2,32;2,329;2,447
2015;7;20;18;2,69;2,629;2,571
2015;7;20;19;3,07;3,049;2,868
2015;7;20;20;3,29;3,302;3,295
2015;7;20;21;3,48;3,439;3,456
2015;7;20;22;3,57;3,543;3,488
2015;7;20;23;3,54;3,561;3,68
2015;7;21;0;3,47;3,499;3,485
2015;7;21;1;3,49;3,444;3,499
2015;7;21;2;3,6;3,552;3,516
2015;7;21;3;3,75;3,712;3,708
2015;7;21;4;3,83;3,82;3,925
2015;7;21;5;3,77;3,824;3,911
2015;7;21;6;3,68;3,717;3,805
2015;7;21;7;3,96;3,919;3,654
2015;7;21;8;3,68;3,756;3,936
2015;7;21;9;3,17;3,218;3,362
2015;7;21;10;2,64;2,638;2,728
2015;7;21;11;2,22;2,244;2,256
2015;7;21;12;2,06;2,06;2,15
2015;7;21;13;2,12;2,113;2,118
2015;7;21;14;2,29;2,285;2,423
2015;7;21;15;2,53;2,553;2,568
2015;7;21;16;2,79;2,814;2,846
2015;7;21;17;2,69;2,783;3,156
2015;7;21;18;2,81;2,788;2,772
2015;7;21;19;2,92;2,934;2,98
2015;7;21;20;2,96;2,953;3,034
2015;7;21;21;2,91;2,93;3,012
2015;7;21;22;2,86;2,855;2,902
2015;7;21;23;2,9;2,845;2,851
2015;7;22;0;3,05;3,009;2,977
2015;7;22;1;3,28;3,258;3,247
2015;7;22;2;3,51;3,477;3,538
2015;7;22;3;3,74;3,7;3,752
2015;7;22;4;3,87;3,867;3,933
2015;7;22;5;3,94;3,951;4,012
2015;7;22;6;4,07;4,06;3,965
2015;7;22;7;4,68;4,566;4,196
2015;7;22;8;4,73;4,774;4,844
2015;7;22;9;4,6;4,582;4,508
2015;7;22;10;4,54;4,456;4,282
2015;7;22;11;4,52;4,483;4,305
2015;7;22;12;4,61;4,557;4,486
2015;7;22;13;4,74;4,725;4,551
2015;7;22;14;4,78;4,862;4,812
2015;7;22;15;4,77;4,798;4,701
2015;7;22;16;4,7;4,747;4,638
2015;7;22;17;4,43;4,49;4,644
2015;7;22;18;4,34;4,301;4,181
2015;7;22;19;4,24;4,212;4,385
2015;7;22;20;4,09;4,074;4,054
2015;7;22;21;3,84;3,859;3,971
2015;7;22;22;3,53;3,537;3,654
2015;7;22;23;3,31;3,256;3,331
2015;7;23;0;3,36;3,267;3,25
2015;7;23;1;3,68;3,575;3,455
2015;7;23;2;4,01;3,981;3,986
2015;7;23;3;4,28;4,25;4,295
2015;7;23;4;4,51;4,456;4,46
2015;7;23;5;4,75;4,68;4,68
2015;7;23;6;5,14;5,066;4,911
2015;7;23;7;5,91;5,831;5,349
2015;7;23;8;5,84;5,88;6,217
2015;7;23;9;5,33;5,361;5,382
2015;7;23;10;4,54;4,574;4,803
2015;7;23;11;3,61;3,682;3,831
2015;7;23;12;2,81;2,873;3,041
2015;7;23;13;2,22;2,294;2,438
2015;7;23;14;1,83;1,915;2,049
2015;7;23;15;1,71;1,726;1,797
2015;7;23;16;1,86;1,898;1,858
2015;7;23;17;1,94;1,961;2,199
2015;7;23;18;2,04;2,094;2,263
2015;7;23;19;2,18;2,206;2,267
2015;7;23;20;2,3;2,305;2,338
2015;7;23;21;2,36;2,379;2,483
2015;7;23;22;2,41;2,417;2,482
2015;7;23;23;2,37;2,428;2,553
2015;7;24;0;2,26;2,297;2,512
2015;7;24;1;2,22;2,223;2,4
2015;7;24;2;2,3;2,248;2,371
2015;7;24;3;2,45;2,43;2,523
2015;7;24;4;2,57;2,586;2,726
2015;7;24;5;2,73;2,724;2,844
2015;7;24;6;2,9;2,884;2,985
2015;7;24;7;3,36;3,301;3,202
2015;7;24;8;3,52;3,496;3,506
2015;7;24;9;3,15;3,27;3,323
2015;7;24;10;2,64;2,679;2,886
2015;7;24;11;2,12;2,113;2,04
2015;7;24;12;1,69;1,667;1,97
2015;7;24;13;1,53;1,52;1,572
2015;7;24;14;1,79;1,649;1,717
2015;7;24;15;2,4;2,32;2,187
2015;7;24;16;2,93;2,924;2,928
2015;7;24;17;3,04;3,143;3,553
2015;7;24;18;3,08;3,144;3,228
2015;7;24;19;2,97;3,033;3,209
2015;7;24;20;2,79;2,832;2,952
2015;7;24;21;2,59;2,595;2,726
2015;7;24;22;2,41;2,395;2,569
2015;7;24;23;2,24;2,245;2,397
2015;7;25;0;2,12;2,117;2,237
2015;7;25;1;2,08;2,065;2,162
2015;7;25;2;2,09;2,091;2,189
2015;7;25;3;2,19;2,182;2,235
2015;7;25;4;2,38;2,334;2,397
2015;7;25;5;2,58;2,581;2,674
2015;7;25;6;2,65;2,688;2,91
2015;7;25;7;2,95;2,93;2,89
2015;7;25;8;2,68;2,798;3,073
2015;7;25;9;2,16;2,237;2,397
2015;7;25;10;1,64;1,663;1,756
2015;7;25;11;1,19;1,211;1,381
2015;7;25;12;0,99;1,05;1,147
2015;7;25;13;1,15;1,106;1,12
2015;7;25;14;1,66;1,539;1,482
2015;7;25;15;2,33;2,277;2,137
2015;7;25;16;2,84;2,82;2,884
2015;7;25;17;2,86;2,985;3,272
2015;7;25;18;3,03;3,007;2,893
2015;7;25;19;3,15;3,142;3,086
2015;7;25;20;3,16;3,188;3,262
2015;7;25;21;3,12;3,128;3,143
2015;7;25;22;3,05;3,034;3,109
2015;7;25;23;2,95;2,974;3,056
2015;7;26;0;2,92;2,909;2,928
2015;7;26;1;3,03;2,952;3,008
2015;7;26;2;3,23;3,173;3,168
2015;7;26;3;3,46;3,433;3,443
2015;7;26;4;3,61;3,582;3,684
2015;7;26;5;3,66;3,676;3,779
2015;7;26;6;3,68;3,694;3,727
2015;7;26;7;4,17;4,077;3,772
2015;7;26;8;4,27;4,258;4,369
2015;7;26;9;4,21;4,16;4,147
2015;7;26;10;4,07;3,997;4,015
2015;7;26;11;3,94;3,976;3,816
2015;7;26;12;3,89;3,907;3,904
2015;7;26;13;3,92;3,933;3,84
2015;7;26;14;4,02;4,06;4,029
2015;7;26;15;4,29;4,277;4,086
2015;7;26;16;4,73;4,619;4,392
2015;7;26;17;4,86;4,816;4,992
2015;7;26;18;4,86;4,873;4,799
2015;7;26;19;4,64;4,756;4,879
2015;7;26;20;4,3;4,369;4,29
2015;7;26;21;3,98;3,995;4,014
2015;7;26;22;3,76;3,726;3,73
2015;7;26;23;3,62;3,574;3,588
2015;7;27;0;3,61;3,606;3,603
2015;7;27;1;3,77;3,731;3,636
2015;7;27;2;4,02;3,947;3,924
2015;7;27;3;4,22;4,194;4,185
2015;7;27;4;4,27;4,287;4,349
2015;7;27;5;4,18;4,224;4,326
2015;7;27;6;4,08;4,133;4,147
2015;7;27;7;4,36;4,388;4,094
2015;7;27;8;4,0;4,039;4,444
2015;7;27;9;3,48;3,489;3,611
2015;7;27;10;2,84;2,797;3,09
2015;7;27;11;2,32;2,379;2,448
2015;7;27;12;2,26;2,175;2,161
2015;7;27;13;2,55;2,502;2,424
2015;7;27;14;2,93;2,928;2,976
2015;7;27;15;3,34;3,359;3,328
2015;7;27;16;3,76;3,786;3,675
2015;7;27;17;3,9;3,933;4,048
2015;7;27;18;3,96;4,009;3,971
2015;7;27;19;3,9;3,957;4,084
2015;7;27;20;3,71;3,789;3,723
2015;7;27;21;3,5;3,507;3,631
2015;7;27;22;3,24;3,261;3,387
2015;7;27;23;2,98;2,987;3,13
2015;7;28;0;2,8;2,807;2,94
2015;7;28;1;2,76;2,722;2,79
2015;7;28;2;2,88;2,831;2,874
2015;7;28;3;3,15;3,079;3,058
2015;7;28;4;3,44;3,402;3,417
2015;7;28;5;3,7;3,701;3,734
2015;7;28;6;4,06;4,005;3,908
2015;7;28;7;4,84;4,693;4,347
2015;7;28;8;4,97;4,969;5,16
2015;7;28;9;4,74;4,744;4,803
2015;7;28;10;4,41;4,354;4,398
2015;7;28;11;4,14;4,078;4,04
2015;7;28;12;4,01;4,017;4,029
2015;7;28;13;3,98;3,957;3,979
2015;7;28;14;4,11;4,095;4,052
2015;7;28;15;4,47;4,426;4,17
2015;7;28;16;5,01;4,899;4,653
2015;7;28;17;5,29;5,236;5,337
2015;7;28;18;5,55;5,5;5,274
2015;7;28;19;5,65;5,655;5,613
2015;7;28;20;5,63;5,622;5,455
2015;7;28;21;5,5;5,449;5,391
2015;7;28;22;5,32;5,297;5,287
2015;7;28;23;5,17;5,12;4,978
2015;7;29;0;5,06;5,069;5,04
2015;7;29;1;4,97;4,979;4,905
2015;7;29;2;4,92;4,948;4,824
2015;7;29;3;4,87;4,899;4,82
2015;7;29;4;4,75;4,758;4,803
2015;7;29;5;4,62;4,614;4,656
2015;7;29;6;4,57;4,647;4,549
2015;7;29;7;5,0;4,986;4,581
2015;7;29;8;4,96;4,952;5,069
2015;7;29;9;4,62;4,589;4,636
2015;7;29;10;4,3;4,209;4,232
2015;7;29;11;4,06;3,984;3,912
2015;7;29;12;3,89;3,88;4,008
2015;7;29;13;3,67;3,701;3,783
2015;7;29;14;3,53;3,539;3,698
2015;7;29;15;3,52;3,566;3,498
2015;7;29;16;3,52;3,616;3,701
2015;7;29;17;3,39;3,439;3,67
2015;7;29;18;3,39;3,379;3,449
2015;7;29;19;3,38;3,416;3,582
2015;7;29;20;3,4;3,425;3,339
2015;7;29;21;3,46;3,465;3,458
2015;7;29;22;3,61;3,557;3,473
2015;7;29;23;3,83;3,769;3,688
2015;7;30;0;4,03;4,022;3,974
2015;7;30;1;4,19;4,197;4,18
2015;7;30;2;4,32;4,295;4,258
2015;7;30;3;4,43;4,427;4,363
2015;7;30;4;4,43;4,433;4,498
2015;7;30;5;4,44;4,437;4,455
2015;7;30;6;4,63;4,585;4,466
2015;7;30;7;5,26;5,189;4,817
2015;7;30;8;5,37;5,36;5,504
2015;7;30;9;5,0;5,023;5,101
2015;7;30;10;4,52;4,539;4,513
2015;7;30;11;4,2;4,133;3,984
2015;7;30;12;3,98;3,917;4,001
2015;7;30;13;3,87;3,872;3,843
2015;7;30;14;3,96;3,92;3,819
2015;7;30;15;4,21;4,188;4,134
2015;7;30;16;4,53;4,467;4,335
2015;7;30;17;4,69;4,675;4,801
2015;7;30;18;4,78;4,786;4,77
2015;7;30;19;4,85;4,861;4,82
2015;7;30;20;4,81;4,804;4,762
2015;7;30;21;4,73;4,725;4,701
2015;7;30;22;4,56;4,569;4,583
2015;7;30;23;4,48;4,435;4,395
2015;7;31;0;4,52;4,476;4,379
2015;7;31;1;4,59;4,589;4,557
2015;7;31;2;4,64;4,642;4,578
2015;7;31;3;4,68;4,704;4,632
2015;7;31;4;4,63;4,632;4,686
2015;7;31;5;4,57;4,57;4,597
2015;7;31;6;4,74;4,742;4,569
2015;7;31;7;5,27;5,247;4,875
2015;7;31;8;5,17;5,263;5,477
2015;7;31;9;4,76;4,808;4,781
2015;7;31;10;4,35;4,312;4,262
2015;7;31;11;3,93;3,966;3,978
2015;7;31;12;3,57;3,618;3,707
2015;7;31;13;3,29;3,371;3,353
2015;7;31;14;3,1;3,184;3,284
2015;7;31;15;3,17;3,181;3,095
2015;7;31;16;3,56;3,468;3,345
2015;7;31;17;3,81;3,783;3,972
2015;7;31;18;4,07;4,055;4,072
2015;7;31;19;4,25;4,251;4,225
2015;7;31;20;4,33;4,353;4,316
2015;7;31;21;4,33;4,377;4,243
2015;7;31;22;4,25;4,304;4,327
2015;7;31;23;4,26;4,222;4,08
2015;8;1;0;4,44;4,373;4,278
2015;8;1;1;4,7;4,665;4,639
2015;8;1;2;4,96;4,916;4,798
2015;8;1;3;5,18;5,139;4,997
2015;8;1;4;5,3;5,281;5,142
2015;8;1;5;5,33;5,315;5,245
2015;8;1;6;5,38;5,414;5,204
2015;8;1;7;5,65;5,678;5,339
2015;8;1;8;5,58;5,548;5,605
2015;8;1;9;5,09;5,146;5,168
2015;8;1;10;4,39;4,417;4,567
2015;8;1;11;3,74;3,721;3,662
2015;8;1;12;3,26;3,268;3,34
2015;8;1;13;3,04;3,017;2,979
2015;8;1;14;3,19;3,112;3,047
2015;8;1;15;3,55;3,478;3,43
2015;8;1;16;3,8;3,826;3,916
2015;8;1;17;4,09;4,027;4,1
2015;8;1;18;4,32;4,332;4,189
2015;8;1;19;4,56;4,556;4,6
2015;8;1;20;4,79;4,742;4,463
2015;8;1;21;4,95;4,941;4,859
2015;8;1;22;5,13;5,071;4,886
2015;8;1;23;5,25;5,221;5,075
2015;8;2;0;5,34;5,29;5,283
2015;8;2;1;5,45;5,445;5,302
2015;8;2;2;5,54;5,544;5,386
2015;8;2;3;5,63;5,614;5,429
2015;8;2;4;5,58;5,583;5,541
2015;8;2;5;5,37;5,411;5,375
2015;8;2;6;5,51;5,48;5,069
2015;8;2;7;6,27;6,18;5,454
2015;8;2;8;6,86;6,672;6,493
2015;8;2;9;7,07;6,961;6,713
2015;8;2;10;7,14;7,016;6,675
2015;8;2;11;7,09;6,904;6,703
2015;8;2;12;6,94;6,884;6,686
2015;8;2;13;6,7;6,661;6,489
2015;8;2;14;6,32;6,378;6,267
2015;8;2;15;5,93;6,018;5,846
2015;8;2;16;5,76;5,746;5,423
2015;8;2;17;5,72;5,669;5,534
2015;8;2;18;6,0;5,848;5,663
2015;8;2;19;6,29;6,207;6,039
2015;8;2;20;6,41;6,456;6,255
2015;8;2;21;6,38;6,431;6,084
2015;8;2;22;6,27;6,324;6,125
2015;8;2;23;6,14;6,109;5,871
2015;8;3;0;6,08;6,024;5,837
2015;8;3;1;6,06;6,059;5,869
2015;8;3;2;6,05;6,027;5,831
2015;8;3;3;6,08;6,031;5,817
2015;8;3;4;6,09;6,056;5,987
2015;8;3;5;5,97;6,003;5,858
2015;8;3;6;6,18;6,202;5,817
2015;8;3;7;6,68;6,639;6,202
2015;8;3;8;6,83;6,736;6,693
2015;8;3;9;6,5;6,449;6,302
2015;8;3;10;6,12;6,134;5,949
2015;8;3;11;5,59;5,645;5,397
2015;8;3;12;4,87;4,983;5,065
2015;8;3;13;4,05;4,158;4,197
2015;8;3;14;3,33;3,459;3,492
2015;8;3;15;2,94;2,993;2,929
2015;8;3;16;3,0;2,946;2,831
2015;8;3;17;3,14;3,156;3,32
2015;8;3;18;3,41;3,357;3,544
2015;8;3;19;3,57;3,613;3,781
2015;8;3;20;3,72;3,73;3,647
2015;8;3;21;3,85;3,835;3,737
2015;8;3;22;3,97;3,962;3,903
2015;8;3;23;3,99;4,005;3,965
2015;8;4;0;3,93;3,986;4,046
2015;8;4;1;3,89;3,918;3,926
2015;8;4;2;3,89;3,913;3,97
2015;8;4;3;3,93;3,948;3,92
2015;8;4;4;3,94;3,958;4,111
2015;8;4;5;3,97;3,979;4,016
2015;8;4;6;3,91;3,963;4,06
2015;8;4;7;4,42;4,366;4,029
2015;8;4;8;4,33;4,417;4,396
2015;8;4;9;3,96;4,024;4,163
2015;8;4;10;3,79;3,727;3,44
2015;8;4;11;3,81;3,744;3,533
2015;8;4;12;3,99;3,973;3,854
2015;8;4;13;4,27;4,236;4,054
2015;8;4;14;4,52;4,534;4,504
2015;8;4;15;4,75;4,732;4,668
2015;8;4;16;5,0;4,996;4,864
2015;8;4;17;5,02;5,013;5,166
2015;8;4;18;5,26;5,161;5,074
2015;8;4;19;5,38;5,377;5,412
2015;8;4;20;5,27;5,328;5,312
2015;8;4;21;5,02;5,043;5,049
2015;8;4;22;4,78;4,781;4,709
2015;8;4;23;4,49;4,493;4,45
2015;8;5;0;4,23;4,234;4,217
2015;8;5;1;4,01;3,974;4,017
2015;8;5;2;3,92;3,895;3,799
2015;8;5;3;3,95;3,949;3,815
2015;8;5;4;4,0;3,989;4,011
2015;8;5;5;4,1;4,103;4,05
2015;8;5;6;4,2;4,269;4,239
2015;8;5;7;4,8;4,713;4,336
2015;8;5;8;4,74;4,818;5,026
2015;8;5;9;4,39;4,451;4,492
2015;8;5;10;4,06;4,109;4,044
2015;8;5;11;3,84;3,864;3,746
2015;8;5;12;3,76;3,806;3,736
2015;8;5;13;3,82;3,882;3,767
2015;8;5;14;4,02;4,029;3,934
2015;8;5;15;4,3;4,284;4,191
2015;8;5;16;4,49;4,539;4,462
2015;8;5;17;4,12;4,299;4,581
2015;8;5;18;3,99;3,959;3,933
2015;8;5;19;3,95;3,934;3,885
2015;8;5;20;3,89;3,908;3,821
2015;8;5;21;3,8;3,849;3,752
2015;8;5;22;3,75;3,758;3,633
2015;8;5;23;3,72;3,728;3,641
2015;8;6;0;3,73;3,768;3,679
2015;8;6;1;3,84;3,811;3,804
2015;8;6;2;4,02;3,985;3,953
2015;8;6;3;4,17;4,142;4,169
2015;8;6;4;4,24;4,242;4,341
2015;8;6;5;4,2;4,261;4,307
2015;8;6;6;4,11;4,194;4,259
2015;8;6;7;4,37;4,414;4,096
2015;8;6;8;3,93;4,087;4,383
2015;8;6;9;3,27;3,401;3,476
2015;8;6;10;2,85;2,854;2,716
2015;8;6;11;2,94;2,839;2,482
2015;8;6;12;3,28;3,224;3,127
2015;8;6;13;3,64;3,65;3,668
2015;8;6;14;3,98;4,025;3,98
2015;8;6;15;4,25;4,259;4,226
2015;8;6;16;4,4;4,452;4,391
2015;8;6;17;4,18;4,256;4,456
2015;8;6;18;4,25;4,188;4,084
2015;8;6;19;4,32;4,29;4,34
2015;8;6;20;4,25;4,302;4,283
2015;8;6;21;4,14;4,143;4,121
2015;8;6;22;3,97;4,012;3,977
2015;8;6;23;3,81;3,794;3,779
2015;8;7;0;3,75;3,759;3,675
2015;8;7;1;3,81;3,792;3,757
2015;8;7;2;3,92;3,907;3,845
2015;8;7;3;3,99;4,015;3,979
2015;8;7;4;3,97;4,012;4,028
2015;8;7;5;3,95;3,959;3,951
2015;8;7;6;3,98;4,005;3,955
2015;8;7;7;4,45;4,387;4,131
2015;8;7;8;4,41;4,461;4,67
2015;8;7;9;4,01;4,095;4,241
2015;8;7;10;3,59;3,601;3,63
2015;8;7;11;3,27;3,271;3,127
2015;8;7;12;3,12;3,148;3,223
2015;8;7;13;3,21;3,22;3,058
2015;8;7;14;3,41;3,43;3,454
2015;8;7;15;3,6;3,657;3,659
2015;8;7;16;3,73;3,79;3,754
2015;8;7;17;3,55;3,607;3,873
2015;8;7;18;3,62;3,569;3,552
2015;8;7;19;3,73;3,735;3,76
2015;8;7;20;3,77;3,798;3,732
2015;8;7;21;3,76;3,785;3,715
2015;8;7;22;3,67;3,727;3,682
2015;8;7;23;3,6;3,587;3,552
2015;8;8;0;3,64;3,635;3,561
2015;8;8;1;3,82;3,763;3,752
2015;8;8;2;4,01;3,974;3,972
2015;8;8;3;4,07;4,1;4,167
2015;8;8;4;4,16;4,132;4,138
2015;8;8;5;4,34;4,317;4,192
2015;8;8;6;4,61;4,602;4,512
2015;8;8;7;5,18;5,137;4,803
2015;8;8;8;5,11;5,204;5,482
2015;8;8;9;4,65;4,734;4,811
2015;8;8;10;4,18;4,176;4,117
2015;8;8;11;3,85;3,81;3,725
2015;8;8;12;3,58;3,599;3,634
2015;8;8;13;3,48;3,496;3,41
2015;8;8;14;3,48;3,515;3,49
2015;8;8;15;3,62;3,642;3,484
2015;8;8;16;3,84;3,841;3,724
2015;8;8;17;3,85;3,895;3,992
2015;8;8;18;4,06;3,994;3,921
2015;8;8;19;4,29;4,292;4,225
2015;8;8;20;4,24;4,314;4,35
2015;8;8;21;4,05;4,093;4,142
2015;8;8;22;3,92;3,943;3,819
2015;8;8;23;3,9;3,858;3,779
2015;8;9;0;4,0;3,983;3,916
2015;8;9;1;4,2;4,186;4,133
2015;8;9;2;4,47;4,435;4,333
2015;8;9;3;4,65;4,652;4,597
2015;8;9;4;4,74;4,742;4,766
2015;8;9;5;4,77;4,772;4,746
2015;8;9;6;4,97;4,97;4,765
2015;8;9;7;5,48;5,451;5,053
2015;8;9;8;5,44;5,48;5,628
2015;8;9;9;5,03;5,049;5,031
2015;8;9;10;4,55;4,557;4,453
2015;8;9;11;4,11;4,129;4,058
2015;8;9;12;3,79;3,786;3,817
