-BEGIN HEADER-
Dataset: NASA_Bawean_Hourly.csv
Stacking Metrics: MAE=5.236 RMSE=5.588 MAPE=173.45% R2=-14.943
Forecast Summary:
Prediksi kecepatan angin untuk periode 01-01-2023 hingga 08-01-2023 menunjukkan rata-rata -4.63 m/s, termasuk kategori tenang (calm). Kecepatan tertinggi mencapai -4.60 m/s dan terendah -4.66 m/s, dengan standar deviasi 0.01 m/s. Angin cenderung paling kuat sekitar pukul 07:00 dan paling lemah sekitar pukul 23:00. Secara umum tren angin relatif stabil sepanjang periode. 

Model terbaik adalah XGB-LSTM Stacking dengan MAPE 173.45% dan RMSE 5.588. Tingkat akurasi model tergolong rendah.

-END HEADER-

YEAR;MO;DY;HR;WS10M;XGB_Base;XGB_LSTM_Stacked
2014;3;2;9;2,01;1,943;-1,878
2014;3;2;10;2,18;2,181;-2,003
2014;3;2;11;2,17;2,269;-2,09
2014;3;2;12;2,24;2,249;-2,176
2014;3;2;13;2,48;2,444;-2,289
2014;3;2;14;2,87;2,801;-2,384
2014;3;2;15;2,98;2,995;-2,432
2014;3;2;16;2,88;2,866;-2,414
2014;3;2;17;2,68;2,663;-2,319
2014;3;2;18;2,55;2,567;-2,151
2014;3;2;19;2,46;2,466;-1,916
2014;3;2;20;2,34;2,366;-1,609
2014;3;2;21;2,24;2,232;-1,102
2014;3;2;22;2,19;2,175;-0,706
2014;3;2;23;2,17;2,158;-0,799
2014;3;3;0;2,24;2,22;-1,188
2014;3;3;1;2,35;2,346;-1,376
2014;3;3;2;2,41;2,42;-1,568
2014;3;3;3;2,94;2,828;-1,854
2014;3;3;4;3,11;3,132;-2,127
2014;3;3;5;2,49;2,745;-2,358
2014;3;3;6;2,14;2,281;-2,515
2014;3;3;7;2,17;2,115;-2,633
2014;3;3;8;2,18;2,147;-2,748
2014;3;3;9;2,33;2,309;-2,88
2014;3;3;10;2,23;2,329;-3,024
2014;3;3;11;2,0;2,105;-3,131
2014;3;3;12;1,92;1,966;-3,152
2014;3;3;13;1,92;1,919;-3,072
2014;3;3;14;1,9;1,931;-2,927
2014;3;3;15;1,73;1,794;-2,74
2014;3;3;16;1,52;1,593;-2,506
2014;3;3;17;1,38;1,37;-2,31
2014;3;3;18;1,41;1,399;-2,177
2014;3;3;19;1,41;1,432;-2,135
2014;3;3;20;1,35;1,319;-2,072
2014;3;3;21;1,28;1,255;-1,93
2014;3;3;22;1,17;1,194;-1,669
2014;3;3;23;1,04;1,011;-1,324
2014;3;4;0;0,9;0,897;-0,927
2014;3;4;1;0,71;0,73;-1,634
2014;3;4;2;0,9;0,859;-1,97
2014;3;4;3;1,32;1,153;-2,117
2014;3;4;4;1,62;1,588;-2,253
2014;3;4;5;1,76;1,809;-2,274
2014;3;4;6;1,79;1,883;-2,161
2014;3;4;7;2,01;1,976;-1,884
2014;3;4;8;1,91;1,935;-1,505
2014;3;4;9;1,7;1,745;-0,966
2014;3;4;10;1,48;1,503;-0,735
2014;3;4;11;1,3;1,352;-1,221
2014;3;4;12;1,17;1,241;-1,533
2014;3;4;13;1,22;1,233;-1,836
2014;3;4;14;1,55;1,474;-2,13
2014;3;4;15;1,67;1,713;-2,416
2014;3;4;16;1,76;1,759;-2,633
2014;3;4;17;1,68;1,708;-2,779
2014;3;4;18;1,82;1,736;-2,832
2014;3;4;19;1,97;1,93;-2,774
2014;3;4;20;2,04;2,036;-2,615
2014;3;4;21;2,03;2,02;-2,349
2014;3;4;22;1,92;1,948;-2,028
2014;3;4;23;1,81;1,832;-1,746
2014;3;5;0;1,82;1,791;-1,659
2014;3;5;1;1,99;1,92;-1,715
2014;3;5;2;2,2;2,166;-1,835
2014;3;5;3;2,37;2,347;-1,944
2014;3;5;4;2,47;2,44;-2,046
2014;3;5;5;2,45;2,455;-2,128
2014;3;5;6;2,48;2,528;-2,182
2014;3;5;7;2,7;2,68;-2,191
2014;3;5;8;2,57;2,657;-2,145
2014;3;5;9;2,31;2,389;-2,045
2014;3;5;10;2,03;2,114;-1,992
2014;3;5;11;2,0;1,99;-2,069
2014;3;5;12;2,25;2,18;-2,26
2014;3;5;13;2,63;2,584;-2,458
2014;3;5;14;3,01;2,995;-2,633
2014;3;5;15;3,25;3,225;-2,766
2014;3;5;16;3,26;3,216;-2,853
2014;3;5;17;2,96;2,965;-2,899
2014;3;5;18;2,75;2,772;-2,904
2014;3;5;19;2,55;2,574;-2,874
2014;3;5;20;2,34;2,36;-2,821
2014;3;5;21;2,22;2,218;-2,765
2014;3;5;22;2,07;2,084;-2,723
2014;3;5;23;1,95;1,953;-2,637
2014;3;6;0;1,91;1,907;-2,463
2014;3;6;1;1,8;1,817;-2,228
2014;3;6;2;1,61;1,68;-2,117
2014;3;6;3;1,59;1,595;-2,2
2014;3;6;4;1,61;1,552;-2,402
2014;3;6;5;1,52;1,515;-2,576
2014;3;6;6;1,53;1,565;-2,723
2014;3;6;7;1,8;1,736;-2,832
2014;3;6;8;1,92;1,931;-2,901
2014;3;6;9;2,19;2,088;-2,898
2014;3;6;10;2,55;2,508;-2,815
2014;3;6;11;2,86;2,89;-2,716
2014;3;6;12;3,04;3,109;-2,664
2014;3;6;13;3,11;3,163;-2,605
2014;3;6;14;3,16;3,176;-2,546
2014;3;6;15;3,27;3,187;-2,522
2014;3;6;16;3,02;3,055;-2,544
2014;3;6;17;2,54;2,579;-2,587
2014;3;6;18;2,19;2,233;-2,64
2014;3;6;19;2,01;2,011;-2,718
2014;3;6;20;1,84;1,843;-2,802
2014;3;6;21;1,67;1,677;-2,859
2014;3;6;22;1,54;1,546;-2,894
2014;3;6;23;1,48;1,454;-2,939
2014;3;7;0;1,44;1,432;-3,013
2014;3;7;1;1,41;1,439;-3,077
2014;3;7;2;1,35;1,392;-3,143
2014;3;7;3;1,27;1,267;-3,211
2014;3;7;4;1,08;1,124;-3,289
2014;3;7;5;0,82;0,911;-3,37
2014;3;7;6;0,74;0,727;-3,427
2014;3;7;7;0,77;0,788;-3,408
2014;3;7;8;1,05;0,997;-3,303
2014;3;7;9;1,58;1,486;-3,25
2014;3;7;10;2,18;2,12;-3,265
2014;3;7;11;2,68;2,674;-3,27
2014;3;7;12;3,01;3,033;-3,252
2014;3;7;13;3,14;3,202;-3,217
2014;3;7;14;3,08;3,16;-3,179
2014;3;7;15;2,99;3,009;-3,159
2014;3;7;16;2,73;2,755;-3,165
2014;3;7;17;2,35;2,323;-3,171
2014;3;7;18;2,04;2,091;-3,174
2014;3;7;19;1,94;1,92;-3,155
2014;3;7;20;1,88;1,84;-3,118
2014;3;7;21;1,93;1,889;-3,055
2014;3;7;22;2,02;1,973;-2,959
2014;3;7;23;2,12;2,092;-2,845
2014;3;8;0;2,19;2,192;-2,742
2014;3;8;1;2,19;2,199;-2,622
2014;3;8;2;2,13;2,135;-2,527
2014;3;8;3;2,06;2,075;-2,449
2014;3;8;4;1,92;1,936;-2,388
2014;3;8;5;1,73;1,763;-2,34
2014;3;8;6;1,73;1,702;-2,281
2014;3;8;7;1,93;1,848;-2,169
2014;3;8;8;2,07;1,998;-1,944
2014;3;8;9;1,99;2,019;-1,678
2014;3;8;10;1,95;2,046;-1,584
2014;3;8;11;1,8;1,905;-1,681
2014;3;8;12;1,6;1,721;-1,835
2014;3;8;13;1,6;1,645;-2,135
2014;3;8;14;1,97;1,869;-2,543
2014;3;8;15;2,21;2,183;-2,862
2014;3;8;16;2,24;2,256;-3,082
2014;3;8;17;2,0;2,031;-3,244
2014;3;8;18;1,87;1,912;-3,346
2014;3;8;19;1,86;1,819;-3,389
2014;3;8;20;1,85;1,819;-3,386
2014;3;8;21;1,79;1,782;-3,355
2014;3;8;22;1,76;1,771;-3,321
2014;3;8;23;1,88;1,793;-3,314
2014;3;9;0;2,06;1,994;-3,344
2014;3;9;1;2,18;2,146;-3,373
2014;3;9;2;2,27;2,254;-3,406
2014;3;9;3;2,28;2,281;-3,427
2014;3;9;4;2,29;2,279;-3,439
2014;3;9;5;2,26;2,244;-3,452
2014;3;9;6;2,53;2,486;-3,468
2014;3;9;7;2,88;2,889;-3,488
2014;3;9;8;3,01;3,021;-3,508
2014;3;9;9;3,11;3,084;-3,521
2014;3;9;10;3,09;3,15;-3,532
2014;3;9;11;3,0;3,023;-3,539
2014;3;9;12;2,91;2,95;-3,542
2014;3;9;13;2,87;2,884;-3,543
2014;3;9;14;2,78;2,809;-3,534
2014;3;9;15;2,66;2,684;-3,519
2014;3;9;16;2,47;2,446;-3,503
2014;3;9;17;2,23;2,192;-3,497
2014;3;9;18;2,06;2,08;-3,495
2014;3;9;19;1,97;1,998;-3,486
2014;3;9;20;1,91;1,93;-3,465
2014;3;9;21;1,85;1,834;-3,44
2014;3;9;22;1,68;1,721;-3,424
2014;3;9;23;1,53;1,554;-3,422
2014;3;10;0;1,5;1,448;-3,438
2014;3;10;1;1,62;1,559;-3,458
2014;3;10;2;1,78;1,722;-3,494
2014;3;10;3;1,91;1,938;-3,518
2014;3;10;4;1,95;1,958;-3,526
2014;3;10;5;1,86;1,886;-3,53
2014;3;10;6;1,82;1,876;-3,551
2014;3;10;7;1,8;1,829;-3,609
2014;3;10;8;1,85;1,862;-3,736
2014;3;10;9;2,21;2,095;-3,913
2014;3;10;10;2,56;2,537;-4,086
2014;3;10;11;2,71;2,746;-4,224
2014;3;10;12;2,8;2,788;-4,349
2014;3;10;13;2,81;2,838;-4,425
2014;3;10;14;2,77;2,776;-4,467
2014;3;10;15;2,61;2,658;-4,481
2014;3;10;16;2,67;2,566;-4,471
2014;3;10;17;2,35;2,376;-4,444
2014;3;10;18;2,25;2,233;-4,396
2014;3;10;19;2,09;2,143;-4,33
2014;3;10;20;1,79;1,89;-4,26
2014;3;10;21;1,42;1,522;-4,202
2014;3;10;22;1,12;1,166;-4,162
2014;3;10;23;1,06;0,973;-4,133
2014;3;11;0;1,26;1,12;-4,094
2014;3;11;1;1,52;1,48;-4,019
2014;3;11;2;1,78;1,769;-3,942
2014;3;11;3;1,96;1,987;-3,873
2014;3;11;4;2,03;2,062;-3,797
2014;3;11;5;2,03;2,052;-3,704
2014;3;11;6;2,17;2,173;-3,614
2014;3;11;7;2,44;2,414;-3,546
2014;3;11;8;2,34;2,447;-3,508
2014;3;11;9;2,14;2,193;-3,488
2014;3;11;10;1,96;2,006;-3,485
2014;3;11;11;1,82;1,868;-3,504
2014;3;11;12;1,79;1,8;-3,55
2014;3;11;13;1,93;1,923;-3,604
2014;3;11;14;2,25;2,174;-3,633
2014;3;11;15;2,66;2,597;-3,613
2014;3;11;16;2,79;2,783;-3,526
2014;3;11;17;2,63;2,623;-3,407
2014;3;11;18;2,47;2,505;-3,289
2014;3;11;19;2,38;2,381;-3,177
2014;3;11;20;2,17;2,232;-3,09
2014;3;11;21;1,96;1,995;-3,027
2014;3;11;22;1,82;1,835;-2,977
2014;3;11;23;1,8;1,757;-2,923
2014;3;12;0;1,82;1,798;-2,893
2014;3;12;1;1,9;1,848;-2,873
2014;3;12;2;2,02;2,002;-2,884
2014;3;12;3;2,13;2,123;-2,892
2014;3;12;4;2,14;2,156;-2,879
2014;3;12;5;2,05;2,087;-2,854
2014;3;12;6;2,01;2,072;-2,846
2014;3;12;7;2,09;2,095;-2,862
2014;3;12;8;1,85;1,934;-2,93
2014;3;12;9;1,79;1,744;-3,088
2014;3;12;10;1,97;1,916;-3,315
2014;3;12;11;2,26;2,226;-3,515
2014;3;12;12;2,5;2,523;-3,676
2014;3;12;13;2,68;2,689;-3,789
2014;3;12;14;2,74;2,781;-3,859
2014;3;12;15;2,79;2,772;-3,889
2014;3;12;16;2,71;2,695;-3,871
2014;3;12;17;2,54;2,503;-3,788
2014;3;12;18;2,38;2,398;-3,671
2014;3;12;19;2,27;2,281;-3,563
2014;3;12;20;2,16;2,167;-3,489
2014;3;12;21;2,08;2,066;-3,436
2014;3;12;22;1,95;1,982;-3,395
2014;3;12;23;1,77;1,818;-3,353
2014;3;13;0;1,68;1,699;-3,322
2014;3;13;1;1,63;1,631;-3,296
2014;3;13;2;1,6;1,616;-3,328
2014;3;13;3;1,56;1,567;-3,397
2014;3;13;4;1,44;1,458;-3,436
2014;3;13;5;1,19;1,29;-3,408
2014;3;13;6;0,79;0,939;-3,222
2014;3;13;7;0,42;0,535;-2,907
2014;3;13;8;0,89;0,652;-3,17
2014;3;13;9;1,36;1,257;-3,545
2014;3;13;10;1,23;1,352;-3,803
2014;3;13;11;0,96;1,201;-3,98
2014;3;13;12;1,13;1,141;-4,07
2014;3;13;13;1,5;1,415;-4,083
2014;3;13;14;1,82;1,843;-4,057
2014;3;13;15;1,8;1,878;-4,009
2014;3;13;16;1,73;1,781;-3,952
2014;3;13;17;1,47;1,551;-3,905
2014;3;13;18;1,32;1,3;-3,848
2014;3;13;19;1,17;1,189;-3,754
2014;3;13;20;1,08;1,083;-3,668
2014;3;13;21;1,29;1,202;-3,641
2014;3;13;22;1,5;1,427;-3,653
2014;3;13;23;1,37;1,428;-3,673
2014;3;14;0;1,14;1,23;-3,653
2014;3;14;1;1,09;1,052;-3,515
2014;3;14;2;1,09;1,099;-3,33
2014;3;14;3;0,99;1,041;-3,077
2014;3;14;4;0,68;0,799;-2,844
2014;3;14;5;0,19;0,41;-2,678
2014;3;14;6;0,5;0,356;-2,818
2014;3;14;7;1,25;1,013;-3,419
2014;3;14;8;1,8;1,835;-3,773
2014;3;14;9;2,04;2,072;-4,018
2014;3;14;10;1,85;2,002;-4,182
2014;3;14;11;1,33;1,463;-4,306
2014;3;14;12;0,86;0,878;-4,418
2014;3;14;13;0,63;0,668;-4,483
2014;3;14;14;0,9;0,875;-4,474
2014;3;14;15;1,45;1,431;-4,372
2014;3;14;16;1,82;1,791;-4,201
2014;3;14;17;1,85;1,896;-4,021
2014;3;14;18;1,72;1,837;-3,85
2014;3;14;19;1,53;1,599;-3,654
2014;3;14;20;1,27;1,283;-3,454
2014;3;14;21;0,99;1,061;-3,268
2014;3;14;22;0,74;0,781;-3,099
2014;3;14;23;0,56;0,589;-2,965
2014;3;15;0;0,49;0,452;-2,969
2014;3;15;1;0,49;0,495;-3,091
2014;3;15;2;0,44;0,604;-3,213
2014;3;15;3;0,43;0,353;-3,154
2014;3;15;4;0,57;0,606;-2,708
2014;3;15;5;0,72;0,606;-2,126
2014;3;15;6;0,93;0,959;-1,602
2014;3;15;7;1,17;1,101;-1,274
2014;3;15;8;1,0;1,07;-1,658
2014;3;15;9;0,7;0,795;-2,088
2014;3;15;10;0,71;0,675;-2,478
2014;3;15;11;0,96;0,911;-2,444
2014;3;15;12;1,28;1,339;-2,582
2014;3;15;13;1,45;1,56;-2,743
2014;3;15;14;1,66;1,7;-2,868
2014;3;15;15;1,86;1,877;-2,947
2014;3;15;16;1,7;1,825;-2,976
2014;3;15;17;1,38;1,475;-2,959
2014;3;15;18;1,11;1,198;-2,913
2014;3;15;19;0,99;0,918;-2,789
2014;3;15;20;0,99;0,888;-2,539
2014;3;15;21;1,09;1,059;-2,119
2014;3;15;22;1,07;1,16;-1,518
2014;3;15;23;0,91;0,943;-1,381
2014;3;16;0;0,7;0,707;-1,611
2014;3;16;1;0,46;0,477;-1,664
2014;3;16;2;0,27;0,457;-1,913
2014;3;16;3;0,16;0,333;-1,849
2014;3;16;4;0,09;0,382;-1,468
2014;3;16;5;0,17;0,382;-2,2
2014;3;16;6;0,33;0,446;-1,439
2014;3;16;7;0,43;0,448;1,005
2014;3;16;8;0,62;0,532;-1,586
2014;3;16;9;0,9;0,898;-2,139
2014;3;16;10;1,13;1,118;-2,486
2014;3;16;11;1,31;1,391;-2,789
2014;3;16;12;1,74;1,736;-3,009
2014;3;16;13;2,34;2,256;-3,17
2014;3;16;14;3,0;2,856;-3,281
2014;3;16;15;3,43;3,406;-3,34
2014;3;16;16;3,37;3,4;-3,339
2014;3;16;17;2,74;2,861;-3,267
2014;3;16;18;2,27;2,332;-3,156
2014;3;16;19;1,9;1,955;-2,899
2014;3;16;20;1,66;1,674;-2,534
2014;3;16;21;1,54;1,529;-2,049
2014;3;16;22;1,44;1,454;-1,461
2014;3;16;23;1,33;1,366;-0,855
2014;3;17;0;1,23;1,23;-0,752
2014;3;17;1;1,15;1,182;-1,298
2014;3;17;2;1,15;1,172;-1,908
2014;3;17;3;1,18;1,121;-2,036
2014;3;17;4;1,17;1,224;-1,936
2014;3;17;5;1,09;1,127;-1,782
2014;3;17;6;1,03;1,054;-1,66
2014;3;17;7;1,25;1,228;-1,322
2014;3;17;8;1,14;1,166;-0,924
2014;3;17;9;0,8;0,868;-1,109
2014;3;17;10;0,4;0,434;-1,391
2014;3;17;11;0,47;0,462;-1,01
2014;3;17;12;0,96;0,706;-2,464
2014;3;17;13;1,44;1,393;-2,578
2014;3;17;14;2,29;2,092;-2,561
2014;3;17;15;2,85;2,816;-2,334
2014;3;17;16;2,85;2,904;-1,877
2014;3;17;17;2,54;2,6;-1,12
2014;3;17;18;2,39;2,441;-0,32
2014;3;17;19;2,39;2,358;0,045
2014;3;17;20;2,47;2,39;-0,092
2014;3;17;21;2,65;2,575;-0,276
2014;3;17;22;2,83;2,748;0,491
2014;3;17;23;2,89;2,849;-0,012
2014;3;18;0;2,86;2,857;-0,321
2014;3;18;1;2,76;2,774;0,156
2014;3;18;2;2,56;2,612;1,416
2014;3;18;3;2,31;2,363;2,866
2014;3;18;4;2,14;2,163;3,744
2014;3;18;5;2,03;2,024;4,288
2014;3;18;6;2,32;2,241;4,603
2014;3;18;7;2,66;2,677;4,812
2014;3;18;8;2,57;2,575;4,946
2014;3;18;9;2,1;2,147;4,979
2014;3;18;10;1,49;1,536;4,871
2014;3;18;11;0,89;0,915;4,535
2014;3;18;12;0,96;0,908;3,538
2014;3;18;13;1,69;1,477;-0,219
2014;3;18;14;2,41;2,272;-0,057
2014;3;18;15;3,02;2,976;-0,141
2014;3;18;16;3,52;3,43;-0,312
2014;3;18;17;3,54;3,554;-0,525
2014;3;18;18;3,55;3,498;-0,395
2014;3;18;19;3,59;3,561;-0,255
2014;3;18;20;3,54;3,526;-0,081
2014;3;18;21;3,39;3,424;0,203
2014;3;18;22;3,21;3,251;0,336
2014;3;18;23;3,03;3,051;0,306
2014;3;19;0;2,99;2,955;0,099
2014;3;19;1;3,05;2,976;-0,11
2014;3;19;2;3,14;3,095;-0,314
2014;3;19;3;3,2;3,192;-0,38
2014;3;19;4;3,16;3,152;-0,415
2014;3;19;5;2,99;3,055;-0,415
2014;3;19;6;2,84;2,95;-0,475
2014;3;19;7;3,59;3,414;-0,579
2014;3;19;8;3,86;3,852;-0,707
2014;3;19;9;3,85;3,846;-0,605
2014;3;19;10;3,87;3,844;-0,686
2014;3;19;11;3,98;3,944;-0,8
2014;3;19;12;4,19;4,158;-0,81
2014;3;19;13;4,42;4,398;-0,745
2014;3;19;14;4,59;4,624;-0,665
2014;3;19;15;4,52;4,568;-0,618
2014;3;19;16;4,32;4,357;-0,575
2014;3;19;17;3,82;3,818;-0,593
2014;3;19;18;3,73;3,705;-0,592
2014;3;19;19;3,75;3,719;-0,619
2014;3;19;20;3,67;3,658;-0,576
2014;3;19;21;3,47;3,534;-0,536
2014;3;19;22;3,09;3,202;-0,592
2014;3;19;23;2,61;2,725;-0,7
2014;3;20;0;2,14;2,236;-0,956
2014;3;20;1;1,91;1,901;-1,111
2014;3;20;2;1,95;1,895;-1,231
2014;3;20;3;2,1;2,025;-1,28
2014;3;20;4;2,25;2,25;-1,281
2014;3;20;5;2,37;2,361;-1,239
2014;3;20;6;2,57;2,562;-1,199
2014;3;20;7;3,4;3,207;-1,107
2014;3;20;8;3,59;3,606;-1,004
2014;3;20;9;3,62;3,594;-0,935
2014;3;20;10;3,59;3,611;-0,909
2014;3;20;11;3,53;3,58;-0,954
2014;3;20;12;3,46;3,531;-1,438
2014;3;20;13;3,39;3,437;-1,61
2014;3;20;14;3,27;3,297;-1,766
2014;3;20;15;3,07;3,081;-1,905
2014;3;20;16;2,5;2,621;-2,045
2014;3;20;17;1,7;1,833;-2,192
2014;3;20;18;1,17;1,24;-2,347
2014;3;20;19;0,95;0,977;-2,525
2014;3;20;20;0,96;0,892;-2,725
2014;3;20;21;1,26;1,172;-2,959
2014;3;20;22;1,69;1,581;-3,172
2014;3;20;23;1,99;1,99;-3,33
2014;3;21;0;2,1;2,16;-3,441
2014;3;21;1;2,09;2,116;-3,504
2014;3;21;2;2,06;2,092;-3,547
2014;3;21;3;2,01;2,014;-3,568
2014;3;21;4;1,86;1,886;-3,579
2014;3;21;5;1,63;1,69;-3,586
2014;3;21;6;1,43;1,529;-3,594
2014;3;21;7;1,48;1,466;-3,615
2014;3;21;8;1,85;1,716;-3,668
2014;3;21;9;2,11;2,104;-3,721
2014;3;21;10;2,33;2,333;-3,765
2014;3;21;11;2,48;2,458;-3,795
2014;3;21;12;2,74;2,675;-3,809
2014;3;21;13;2,86;2,864;-3,819
2014;3;21;14;2,55;2,683;-3,834
2014;3;21;15;2,22;2,277;-3,861
2014;3;21;16;2,04;2,003;-3,908
2014;3;21;17;1,82;1,846;-4,457
2014;3;21;18;2,26;2,033;-2,831
2014;3;21;19;2,89;2,725;0,442
2014;3;21;20;3,22;3,172;3,62
2014;3;21;21;3,22;3,264;6,083
2014;3;21;22;2,97;3,04;7,05
2014;3;21;23;2,7;2,742;7,086
2014;3;22;0;2,49;2,48;6,691
2014;3;22;1;2,39;2,366;6,078
2014;3;22;2;2,4;2,353;5,462
2014;3;22;3;2,5;2,435;5,003
2014;3;22;4;2,66;2,621;4,774
2014;3;22;5;2,9;2,835;4,724
2014;3;22;6;3,54;3,454;4,698
2014;3;22;7;4,16;4,105;4,677
2014;3;22;8;4,31;4,332;4,642
2014;3;22;9;4,43;4,338;4,655
2014;3;22;10;4,5;4,378;4,697
2014;3;22;11;4,87;4,69;4,719
2014;3;22;12;5,41;5,212;4,669
2014;3;22;13;5,24;5,316;4,546
2014;3;22;14;4,43;4,7;4,529
2014;3;22;15;3,55;3,661;4,64
2014;3;22;16;3,11;2,964;4,771
2014;3;22;17;2,45;2,547;4,84
2014;3;22;18;2,55;2,425;4,703
2014;3;22;19;2,74;2,655;4,409
2014;3;22;20;2,88;2,853;4,178
2014;3;22;21;2,91;2,879;4,097
2014;3;22;22;2,85;2,849;4,166
2014;3;22;23;2,73;2,76;4,311
2014;3;23;0;2,69;2,676;4,456
2014;3;23;1;2,74;2,684;4,565
2014;3;23;2;2,87;2,833;4,549
2014;3;23;3;2,99;2,963;4,465
2014;3;23;4;3,0;3,016;4,381
2014;3;23;5;2,94;2,954;4,326
2014;3;23;6;3,45;3,368;4,3
2014;3;23;7;3,35;3,591;4,277
2014;3;23;8;2,67;2,834;4,288
2014;3;23;9;1,68;1,812;4,38
2014;3;23;10;0,78;0,972;4,56
2014;3;23;11;0,19;0,368;-0,799
2014;3;23;12;0,64;0,612;-0,969
2014;3;23;13;1,04;1,06;-1,15
2014;3;23;14;1,36;1,401;-1,53
2014;3;23;15;1,61;1,662;-1,812
2014;3;23;16;1,77;1,878;-1,888
2014;3;23;17;1,74;1,806;-2,086
2014;3;23;18;1,62;1,645;-2,203
2014;3;23;19;1,55;1,574;-2,103
2014;3;23;20;1,5;1,468;-1,746
2014;3;23;21;1,42;1,414;-1,322
2014;3;23;22;1,35;1,321;-0,796
2014;3;23;23;1,23;1,237;-0,394
2014;3;24;0;1,12;1,137;-0,328
2014;3;24;1;1,09;1,08;-0,568
2014;3;24;2;1,13;1,158;-0,947
2014;3;24;3;1,11;1,169;-1,148
2014;3;24;4;1,06;1,04;-1,244
2014;3;24;5;1,05;1,05;-1,209
2014;3;24;6;1,01;1,025;-1,027
2014;3;24;7;1,07;1,046;-1,024
2014;3;24;8;0,95;1,031;-1,4
2014;3;24;9;0,65;0,683;-1,622
2014;3;24;10;0,63;0,686;-0,558
2014;3;24;11;1,04;0,991;-2,118
2014;3;24;12;1,6;1,555;-2,175
2014;3;24;13;2,08;2,075;-2,258
2014;3;24;14;2,47;2,477;-2,293
2014;3;24;15;2,58;2,646;-2,379
2014;3;24;16;2,49;2,495;-2,478
2014;3;24;17;2,4;2,353;-2,518
2014;3;24;18;2,55;2,453;-2,467
2014;3;24;19;2,87;2,78;-2,151
2014;3;24;20;3,22;3,113;-1,649
2014;3;24;21;3,54;3,502;-1,118
2014;3;24;22;3,92;3,818;-0,763
2014;3;24;23;4,38;4,24;-0,583
2014;3;25;0;4,81;4,74;-0,619
2014;3;25;1;5,29;5,196;-0,663
2014;3;25;2;5,76;5,656;-0,52
2014;3;25;3;5,25;5,53;0,061
2014;3;25;4;4,47;4,618;0,583
2014;3;25;5;4,45;4,244;1,114
2014;3;25;6;4,46;4,412;0,866
2014;3;25;7;4,64;4,665;-0,435
2014;3;25;8;4,77;4,685;-0,803
2014;3;25;9;4,87;4,782;-0,174
2014;3;25;10;4,79;4,737;0,876
2014;3;25;11;4,35;4,425;1,923
2014;3;25;12;3,93;3,931;2,495
2014;3;25;13;3,69;3,631;2,631
2014;3;25;14;3,49;3,421;2,593
2014;3;25;15;3,31;3,254;2,639
2014;3;25;16;3,05;3,043;2,865
2014;3;25;17;2,72;2,738;3,05
2014;3;25;18;2,69;2,669;3,108
2014;3;25;19;2,77;2,732;3,055
2014;3;25;20;2,91;2,842;3,01
2014;3;25;21;3,02;2,992;3,001
2014;3;25;22;2,97;2,969;2,976
2014;3;25;23;2,83;2,868;2,883
2014;3;26;0;2,7;2,717;2,762
2014;3;26;1;2,67;2,638;2,655
2014;3;26;2;2,71;2,685;2,532
2014;3;26;3;2,69;2,685;2,43
2014;3;26;4;2,69;2,697;2,335
2014;3;26;5;2,72;2,703;2,236
2014;3;26;6;3,38;3,278;2,174
2014;3;26;7;3,65;3,745;2,232
2014;3;26;8;3,65;3,598;2,247
2014;3;26;9;3,42;3,408;2,185
2014;3;26;10;3,08;3,081;2,072
2014;3;26;11;2,67;2,645;1,939
2014;3;26;12;2,17;2,155;1,817
2014;3;26;13;1,65;1,625;1,72
2014;3;26;14;1,15;1,119;1,616
2014;3;26;15;0,85;0,838;1,44
2014;3;26;16;0,81;0,74;1,154
2014;3;26;17;0,91;0,844;1,02
2014;3;26;18;1,06;1,043;-1,47
2014;3;26;19;1,13;1,127;0,176
2014;3;26;20;1,2;1,246;4,082
2014;3;26;21;1,32;1,365;2,581
2014;3;26;22;1,47;1,416;1,626
2014;3;26;23;1,55;1,582;1,489
2014;3;27;0;1,6;1,582;1,681
2014;3;27;1;1,64;1,643;1,99
2014;3;27;2;1,69;1,701;2,219
2014;3;27;3;1,79;1,75;2,265
2014;3;27;4;1,8;1,8;2,191
2014;3;27;5;1,57;1,682;2,1
2014;3;27;6;1,29;1,428;2,129
2014;3;27;7;1,03;1,074;2,469
2014;3;27;8;1,01;0,925;2,428
2014;3;27;9;1,07;0,916;1,935
2014;3;27;10;1,38;1,254;2,551
2014;3;27;11;1,71;1,658;-0,863
2014;3;27;12;1,89;1,929;0,697
2014;3;27;13;2,04;2,103;0,278
2014;3;27;14;2,19;2,187;0,082
2014;3;27;15;2,39;2,391;-0,117
2014;3;27;16;2,46;2,475;-0,452
2014;3;27;17;2,45;2,4;-0,703
2014;3;27;18;2,55;2,512;-0,909
2014;3;27;19;2,64;2,594;-1,063
2014;3;27;20;2,69;2,656;-1,03
2014;3;27;21;2,8;2,745;-0,738
2014;3;27;22;2,99;2,912;-0,194
2014;3;27;23;3,22;3,143;0,142
2014;3;28;0;2,8;2,959;0,798
2014;3;28;1;1,81;2,12;1,079
2014;3;28;2;1,59;1,537;-0,099
2014;3;28;3;1,82;1,601;-0,186
2014;3;28;4;2,04;1,937;0,712
2014;3;28;5;2,14;2,157;1,983
2014;3;28;6;2,61;2,568;2,998
2014;3;28;7;2,74;2,878;3,857
2014;3;28;8;2,4;2,484;4,169
