YEAR,MO,DY,HR,T2M,RH2M,PS,WS10M,WD10M
2013,1,17,13,28.17,72,96.01,2.51,272.32
2013,1,17,14,28.12,72.5,95.96,2.34,267.32
2013,1,17,15,27.96,72.81,95.93,1.99,258.69
2013,1,17,16,27.44,75.94,95.95,1.64,241.48
2013,1,17,17,26.62,83.06,96.01,1.36,220.1
2013,1,17,18,25.77,85.5,96.08,1.26,202.92
2013,1,17,19,25.12,89.12,96.15,1.15,185.48
2013,1,17,20,24.83,91.38,96.19,1.18,169.66
2013,1,17,21,24.62,93,96.21,1.3,158.2
2013,1,17,22,24.5,94.19,96.17,1.42,154.56
2013,1,17,23,24.3,95.12,96.08,1.45,159.81
2013,1,18,0,24.08,96.06,95.98,1.47,175.14
2013,1,18,1,23.98,96.31,95.89,1.7,194.1
2013,1,18,2,23.9,96.12,95.87,2.17,206.01
2013,1,18,3,23.83,96.25,95.87,2.45,210.24
2013,1,18,4,23.58,96.12,95.94,2.18,198.18
2013,1,18,5,23.74,94.25,96.01,1.68,176.01
2013,1,18,6,23.8,93.56,96.06,1.4,171.96
2013,1,18,7,24.22,92.19,96.15,0.96,199.9
2013,1,18,8,24.7,88.81,96.22,0.96,248.46
2013,1,18,9,25.3,85.19,96.23,1.51,275.06
2013,1,18,10,26.03,81.12,96.2,2.2,283.15
2013,1,18,11,26.62,78.06,96.15,2.72,287.39
2013,1,18,12,26.97,76.5,96.09,3.04,289.37
2013,1,18,13,27.19,75.38,96.02,3.17,287.77
2013,1,18,14,27.26,75.25,95.96,3.12,285.98
2013,1,18,15,26.8,78.31,95.94,2.86,283.58
2013,1,18,16,26.13,82.88,95.95,2.38,282.53
2013,1,18,17,25.47,87.75,96,1.57,287.08
2013,1,18,18,24.91,92.25,96.05,0.9,324.93
2013,1,18,19,24.73,94.31,96.09,1.32,0.34
2013,1,18,20,24.56,95.81,96.11,2,0.67
2013,1,18,21,24.5,97.12,96.12,2.34,344.71
2013,1,18,22,24.62,96.75,96.13,2.47,319.61
2013,1,18,23,24.56,96.19,96.09,2.09,294.46
2013,1,19,0,24.21,96.31,96.04,1.27,278.83
2013,1,19,1,24.05,95.94,96.02,0.94,263.29
2013,1,19,2,23.94,95.06,95.98,1.28,271.4
2013,1,19,3,23.75,94.88,95.97,1.71,287.28
2013,1,19,4,23.65,94.38,96,1.86,294.62
2013,1,19,5,23.51,94,96.05,2.08,290.48
2013,1,19,6,23.66,93.06,96.13,2.18,281.35
2013,1,19,7,24.29,90.88,96.2,2.9,273.55
2013,1,19,8,24.79,87.44,96.22,3.27,263.69
2013,1,19,9,25.52,82.81,96.2,3.55,255.08
2013,1,19,10,26.51,77,96.14,3.74,251.87
2013,1,19,11,27.42,72.88,96.08,3.55,249.77
2013,1,19,12,27.9,72.88,96.02,3.16,247.94
2013,1,19,13,27.98,71.81,95.96,3.13,245.86
2013,1,19,14,27.72,72.62,95.91,3.09,244.08
2013,1,19,15,27.27,74.06,95.87,2.8,240.79
2013,1,19,16,26.46,79,95.9,2.21,233.9
2013,1,19,17,25.73,81.44,95.98,1.87,228.57
2013,1,19,18,24.86,86.75,96.08,1.64,227.89
2013,1,19,19,24.12,90,96.16,1.57,222.98
2013,1,19,20,23.79,90.94,96.22,1.55,222.55
2013,1,19,21,23.58,91,96.26,1.38,233.97
2013,1,19,22,23.4,90.69,96.25,1.29,259.57
2013,1,19,23,23.2,90.81,96.22,1.29,284.37
2013,1,20,0,23.01,91.94,96.15,1.57,304.88
2013,1,20,1,22.9,93.06,96.08,1.96,313.23
2013,1,20,2,22.81,93.69,96.04,2.18,316.02
2013,1,20,3,22.76,94.06,96.04,2.29,317.07
2013,1,20,4,22.78,94.31,96.06,2.37,317.14
2013,1,20,5,22.93,94.5,96.1,2.38,314.87
2013,1,20,6,23.26,94.31,96.15,2.44,309.66
2013,1,20,7,24.01,93.06,96.2,2.97,304.61
2013,1,20,8,24.59,91.62,96.23,3.16,303.1
2013,1,20,9,25.09,89.44,96.24,3.29,300.4
2013,1,20,10,25.56,86.62,96.2,3.15,300.26
2013,1,20,11,25.85,84,96.14,3.2,302.14
2013,1,20,12,25.85,83.38,96.08,3.44,306.79
2013,1,20,13,25.58,84.62,96.03,3.85,313.35
2013,1,20,14,25.1,87.69,95.98,4.1,321.97
2013,1,20,15,24.81,90.38,95.92,4.17,330.36
2013,1,20,16,24.65,92.38,95.9,4.02,334.53
2013,1,20,17,24.51,94.38,95.9,3.42,334.14
2013,1,20,18,24.27,95.75,95.95,2.65,327.39
2013,1,20,19,24.28,95.69,96.05,2.38,306.87
2013,1,20,20,24.08,96,96.14,2.02,282.48
2013,1,20,21,23.9,95,96.2,2.06,255.28
2013,1,20,22,23.65,94.19,96.22,2.2,240.71
2013,1,20,23,23.44,93.94,96.19,2.12,239.18
2013,1,21,0,23.36,93.38,96.13,2.03,245.7
2013,1,21,1,23.26,92.75,96.08,1.87,254.22
2013,1,21,2,23.15,92.31,96.05,1.8,262.78
2013,1,21,3,23.06,92.12,96.05,1.81,271.48
2013,1,21,4,22.97,92.31,96.07,1.88,277.89
2013,1,21,5,22.9,92.44,96.12,1.88,282.01
2013,1,21,6,23.15,92,96.19,1.77,283.79
